Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
Hakan Çalhanoğlu,Internazionale Milano,Türkiye,178,76,30,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",['Second Striker'],80,Italian League,Europe,69,78,69,72,79,81,67,56,82,84,62,65,71,64,66,70,80,61,65,71,75,40,40,40,40,40,Occasionally,High,Unwavering,High
Orkun Kökçü,SL Benfica,Türkiye,175,67,24,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",['Left Midfielder'],78,Liga Portugal Betclic,Europe,62,77,70,72,77,77,65,49,75,79,58,60,71,60,69,73,79,62,58,74,79,40,40,40,40,40,Occasionally,High,Unwavering,High
Merih Demiral,Al-Ahli Saudi FC,Türkiye,190,86,26,Right foot,C,CB,['Centre Back'],['Right Back'],77,AFC Champions League Elite™,Europe,55,58,56,56,62,59,54,72,53,52,71,76,83,75,68,62,66,71,78,56,70,40,40,40,40,40,Occasionally,High,Inconsistent,Low
Arda Güler,Madrid Chamartin B,Türkiye,176,63,19,Left foot,C,AMF,"['Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Second Striker']",77,Spanish League,Europe,69,77,80,79,75,74,67,48,72,79,51,56,50,55,69,77,67,50,49,79,67,40,40,40,40,40,Rarely,Medium,Standard,Medium
Kenan Yıldız,Piemonte BN,Türkiye,185,75,19,Right foot,B,SS,"['Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Right Wing Forward']",76,Italian League,Europe,70,74,77,71,69,70,65,58,62,71,54,56,60,58,76,78,71,57,62,73,71,40,40,40,40,40,Rarely,High,Standard,Medium
Kerem Aktürkoğlu,SL Benfica,Türkiye,173,69,26,Right foot,C,LWF,"['Left Wing Forward', 'Second Striker']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",76,Liga Portugal Betclic,Europe,65,73,79,72,66,61,68,48,71,72,50,49,59,59,76,82,65,55,52,76,77,40,40,40,40,40,Almost Never,High,Standard,Medium
Ferdi Kadıoğlu,Brighton WB,Türkiye,174,68,25,Right foot,C,RB,"['Left Back', 'Right Back', 'Left Midfielder', 'Right Midfielder']","['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",76,English League,Europe,58,73,74,77,74,72,59,53,72,78,65,68,63,65,69,78,70,63,58,75,80,40,40,40,40,40,Almost Never,High,Unwavering,Low
Çağlar Söyüncü,Fenerbahçe SK,Türkiye,185,82,28,Right foot,A,CB,['Centre Back'],[],76,Trendyol Süper Lig,Europe,48,61,59,62,66,68,49,70,53,62,69,72,80,75,70,60,65,77,76,55,70,40,40,40,40,40,Regularly,Very High,Inconsistent,Medium
Enes Ünal,Bournemouth RB,Türkiye,187,78,27,Right foot,C,CF,['Centre Forward'],['Second Striker'],76,English League,Europe,72,71,69,66,61,54,73,74,74,65,48,54,71,58,64,65,77,67,73,61,67,40,40,40,40,40,Rarely,Medium,Standard,Low
Mert Günok,Beşiktaş JK,Türkiye,196,92,35,Right foot,B,GK,['Goalkeeper'],[],76,Trendyol Süper Lig,Europe,40,53,44,45,53,55,40,49,53,42,47,46,48,60,42,40,72,63,73,52,53,74,69,68,73,72,Rarely,Medium,Unwavering,Low
Barış Alper Yılmaz,Galatasaray SK,Türkiye,186,77,24,Right foot,B,RWF,"['Right Back', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Centre Forward']","['Left Back', 'Left Midfielder']",75,Trendyol Süper Lig,Europe,70,63,69,62,64,62,69,60,54,59,58,60,70,68,83,74,72,66,71,69,76,40,40,40,40,40,Rarely,Medium,Unwavering,High
Abdülkerim Bardakcı,Galatasaray SK,Türkiye,190,80,30,Left foot,C,CB,['Centre Back'],"['Left Back', 'Defensive Midfielder']",75,Trendyol Süper Lig,Europe,55,60,54,58,62,66,50,79,52,60,73,76,81,74,52,57,62,71,79,56,67,40,40,40,40,40,Rarely,Medium,Unwavering,High
Altay Bayındır,Manchester United,Türkiye,198,89,26,Right foot,C,GK,['Goalkeeper'],[],75,English League,Europe,40,48,40,45,50,53,40,40,48,45,40,41,53,58,48,51,72,73,70,52,53,69,64,69,72,71,Rarely,Medium,Standard,Medium
Zeki Çelik,Roma GR,Türkiye,180,78,27,Right foot,B,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Left Back']",75,Italian League,Europe,60,69,68,65,69,70,53,62,59,69,64,67,72,68,75,73,60,67,68,60,77,40,40,40,40,40,Rarely,Medium,Standard,Medium
Uğurcan Çakır,Trabzonspor,Türkiye,188,78,28,Right foot,B,GK,['Goalkeeper'],[],75,Trendyol Süper Lig,Europe,40,53,46,47,54,57,40,48,53,45,47,50,48,61,51,53,73,74,69,59,54,68,67,69,74,73,Rarely,Medium,Standard,Medium
İsmail Yüksek,Fenerbahçe SK,Türkiye,183,72,25,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],74,Trendyol Süper Lig,Europe,62,72,66,69,74,71,60,64,57,53,67,66,70,68,66,64,66,67,69,68,77,40,40,40,40,40,Rarely,Medium,Standard,High
İrfan Can Kahveci,Fenerbahçe SK,Türkiye,176,71,29,Left foot,C,RWF,"['Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Right Midfielder', 'Second Striker']",74,Trendyol Süper Lig,Europe,62,76,77,76,78,76,68,54,73,77,48,48,54,52,63,70,78,52,58,69,66,40,40,40,40,40,Almost Never,High,Standard,Medium
Serdar Saatçı,Trabzonspor,Türkiye,190,81,21,Right foot,C,CB,['Centre Back'],[],73,Trendyol Süper Lig,Europe,50,58,58,51,65,61,47,67,53,51,66,76,77,64,63,63,60,68,76,50,64,40,40,40,40,40,Rarely,Medium,Standard,Medium
Mert Müldür,Fenerbahçe SK,Türkiye,188,74,25,Right foot,A,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Left Back']",73,Trendyol Süper Lig,Europe,58,65,67,61,60,63,55,63,56,61,66,68,66,64,79,72,66,65,64,60,75,40,40,40,40,40,Occasionally,High,Inconsistent,Medium
Berat Özdemir,RAMS Başakşehir FK,Türkiye,187,77,26,Right foot,B,DMF,"['Defensive Midfielder', 'Centre Midfielder']",[],73,Trendyol Süper Lig,Europe,58,67,63,69,72,74,55,67,57,61,71,65,65,67,62,67,69,61,70,68,75,40,40,40,40,40,Rarely,High,Standard,High
Rıdvan Yılmaz,Rangers FC,Türkiye,174,65,23,Left foot,B,LB,['Left Back'],['Left Midfielder'],73,Scottish Premiership,Europe,57,70,76,75,67,70,51,51,52,65,67,59,63,62,74,80,61,69,55,77,71,40,40,40,40,40,Almost Never,Medium,Standard,Low
Dorukhan Toköz,Eyüpspor,Türkiye,180,72,28,Right foot,D,CMF,"['Right Back', 'Defensive Midfielder', 'Centre Midfielder']","['Centre Back', 'Attacking Midfielder']",73,Trendyol Süper Lig,Europe,59,61,61,67,70,66,56,65,58,66,71,74,75,75,65,71,73,71,67,69,82,40,40,40,40,40,Rarely,Medium,Unwavering,Low
Efecan Karaca,Corendon Alanyaspor,Türkiye,166,58,35,Right foot,C,RWF,"['Centre Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",73,Trendyol Süper Lig,Europe,67,73,79,70,72,67,61,50,56,63,54,58,60,58,64,78,68,56,50,81,70,40,40,40,40,40,Occasionally,Medium,Unwavering,Low
Okay Yokuşlu,Trabzonspor,Türkiye,191,79,30,Right foot,C,DMF,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],73,Trendyol Süper Lig,Europe,56,70,60,64,71,66,61,66,58,62,67,71,74,74,61,60,73,62,76,57,74,40,40,40,40,40,Rarely,Medium,Standard,Medium
Cenk Tosun,Fenerbahçe SK,Türkiye,183,78,33,Right foot,D,CF,"['Left Wing Forward', 'Centre Forward']","['Left Midfielder', 'Right Wing Forward', 'Second Striker']",73,Trendyol Süper Lig,Europe,69,66,63,65,60,57,70,67,62,64,48,51,60,62,62,68,75,73,71,67,68,40,40,40,40,40,Occasionally,High,Standard,Medium
Serdar Gürler,RAMS Başakşehir FK,Türkiye,173,72,33,Right foot,C,RWF,"['Left Wing Forward', 'Right Wing Forward', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Second Striker']",73,Trendyol Süper Lig,Europe,63,72,77,69,70,71,65,58,65,70,47,43,50,54,71,76,65,50,57,72,63,40,40,40,40,40,Occasionally,Medium,Standard,Medium
Sinan Bolat,Kasımpaşa SK,Türkiye,190,79,36,Right foot,C,GK,['Goalkeeper'],[],73,Trendyol Süper Lig,Europe,40,48,41,41,49,51,40,46,48,43,47,44,48,60,45,51,68,65,71,50,49,71,70,66,73,67,Rarely,Medium,Standard,Medium
Semih Kılıçsoy,Beşiktaş JK,Türkiye,178,70,19,Right foot,B,CF,['Centre Forward'],"['Left Midfielder', 'Right Wing Forward', 'Second Striker']",72,Trendyol Süper Lig,Europe,71,66,66,63,60,57,72,54,52,51,42,45,49,51,75,78,66,71,57,67,63,40,40,40,40,40,Occasionally,Very High,Standard,Medium
Enis Destan,Trabzonspor,Türkiye,186,75,22,Right foot,C,CF,['Centre Forward'],['Second Striker'],72,Trendyol Süper Lig,Europe,71,67,64,62,60,56,71,67,57,54,48,49,52,53,68,68,71,67,65,60,61,40,40,40,40,40,Rarely,High,Standard,Medium
İrfan Eğribayat,Fenerbahçe SK,Türkiye,193,80,26,Right foot,C,GK,['Goalkeeper'],[],72,Trendyol Süper Lig,Europe,40,48,45,44,49,52,40,48,49,41,47,45,50,58,50,46,69,72,64,54,49,67,66,64,72,70,Rarely,Medium,Standard,Medium
Samet Akaydın,Çaykur Rizespor,Türkiye,190,83,30,Right foot,C,CB,['Centre Back'],[],72,Trendyol Süper Lig,Europe,51,53,53,50,56,61,49,73,50,52,71,72,76,61,62,54,63,65,80,55,68,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Cenk Özkacar,Valladolid MB,Türkiye,190,85,24,Left foot,C,CB,['Centre Back'],['Left Back'],72,Spanish League,Europe,53,62,60,58,62,64,50,71,49,56,70,71,67,70,60,58,61,69,77,55,64,40,40,40,40,40,Rarely,Medium,Inconsistent,High
Berkay Özcan,Çaykur Rizespor,Türkiye,180,79,26,Right foot,B,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,63,74,70,71,72,70,62,63,64,61,57,58,60,61,67,68,70,60,64,66,74,40,40,40,40,40,Occasionally,High,Standard,Medium
Onur Bulut,Beşiktaş JK,Türkiye,179,69,30,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Left Back', 'Defensive Midfielder', 'Right Wing Forward']",72,Trendyol Süper Lig,Europe,58,63,69,61,66,67,57,52,60,62,58,60,65,56,76,78,67,59,59,70,79,40,40,40,40,40,Rarely,High,Standard,Low
Eren Elmalı,Galatasaray SK,Türkiye,180,77,24,Left foot,D,LB,['Left Back'],"['Right Back', 'Left Midfielder']",72,Trendyol Süper Lig,Europe,58,65,64,62,60,64,49,59,50,54,63,67,70,68,78,70,62,69,69,68,75,40,40,40,40,40,Almost Never,Medium,Standard,High
Yunus Akgün,Galatasaray SK,Türkiye,173,65,24,Left foot,C,RWF,"['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Centre Midfielder', 'Left Midfielder', 'Left Wing Forward', 'Second Striker']",72,Trendyol Süper Lig,Europe,62,72,74,73,65,61,63,52,60,69,45,47,67,60,72,78,68,53,51,76,62,40,40,40,40,40,Almost Never,Medium,Standard,Medium
Taylan Antalyalı,Sipay Bodrum FK,Türkiye,180,71,29,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",72,Trendyol Süper Lig,Europe,61,70,62,66,74,72,59,61,58,67,66,61,68,70,64,60,67,60,65,64,79,40,40,40,40,40,Occasionally,High,Inconsistent,Medium
Umut Nayir,Konyaspor,Türkiye,191,75,31,Right foot,B,CF,['Centre Forward'],['Second Striker'],72,Trendyol Süper Lig,Europe,73,62,58,62,54,48,73,72,56,57,42,46,54,58,60,63,73,71,67,58,61,40,40,40,40,40,Rarely,High,Unwavering,High
Gökhan Akkan,Sipay Bodrum FK,Türkiye,188,75,29,Right foot,C,GK,['Goalkeeper'],[],72,Trendyol Süper Lig,Europe,40,48,42,41,48,51,40,47,48,40,47,43,45,60,49,46,69,65,66,51,48,72,68,65,70,69,Rarely,Medium,Standard,High
Tayyib Talha Sanuç,Beşiktaş JK,Türkiye,188,76,25,Right foot,C,CB,['Centre Back'],[],72,Trendyol Süper Lig,Europe,53,59,56,55,63,64,51,73,48,58,73,72,69,66,64,57,58,67,70,55,64,40,40,40,40,40,Rarely,Medium,Standard,Low
Abdülkadir Ömür,Çaykur Rizespor,Türkiye,168,70,25,Left foot,C,RWF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Centre Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",72,Trendyol Süper Lig,Europe,62,71,74,75,71,67,63,50,69,72,48,50,54,56,70,77,63,50,48,78,64,40,40,40,40,40,Almost Never,Low,Standard,Low
Mert Hakan Yandaş,Fenerbahçe SK,Türkiye,174,70,30,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder', 'Second Striker']","['Defensive Midfielder', 'Right Midfielder', 'Right Wing Forward']",72,Trendyol Süper Lig,Europe,65,72,70,73,75,72,63,50,64,70,52,56,59,62,58,69,75,61,60,72,74,40,40,40,40,40,Rarely,Very High,Unwavering,Low
Emre Kılınç,Samsunspor,Türkiye,174,68,30,Left foot,B,RWF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,64,70,75,73,70,67,63,56,60,66,54,52,59,63,69,76,66,56,53,70,70,40,40,40,40,40,Rarely,High,Standard,High
Muhammed Şengezer,RAMS Başakşehir FK,Türkiye,192,82,27,Right foot,B,GK,['Goalkeeper'],[],72,Trendyol Süper Lig,Europe,40,48,41,43,48,51,40,47,48,43,45,47,46,60,49,45,70,67,66,53,48,69,66,64,70,71,Rarely,Low,Standard,Low
Emre Akbaba,Eyüpspor,Türkiye,180,73,32,Left foot,B,AMF,"['Attacking Midfielder', 'Second Striker']","['Defensive Midfielder', 'Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Centre Forward']",72,Trendyol Süper Lig,Europe,62,74,69,71,75,77,68,54,76,78,50,49,55,60,62,59,77,56,53,62,64,40,40,40,40,40,Rarely,High,Standard,Low
Umut Bozok,Eyüpspor,Türkiye,178,70,28,Right foot,B,CF,['Centre Forward'],"['Attacking Midfielder', 'Right Wing Forward', 'Second Striker']",72,Trendyol Süper Lig,Europe,73,65,63,66,58,50,73,65,55,59,45,46,52,59,67,72,61,77,59,68,64,40,40,40,40,40,Occasionally,Very High,Standard,Medium
Tolga Ciğerci,Sivasspor,Türkiye,185,86,32,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward']",72,Trendyol Süper Lig,Europe,60,70,61,69,73,68,60,70,58,60,64,65,71,61,61,55,73,58,70,52,80,40,40,40,40,40,Rarely,High,Unwavering,High
Emre Mor,Eyüpspor,Türkiye,169,64,27,Left foot,B,RWF,"['Left Wing Forward', 'Right Wing Forward', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,60,75,82,78,64,58,62,44,62,71,41,44,60,51,70,81,63,55,49,82,60,40,40,40,40,40,Almost Never,Low,Standard,Low
Kaan Ayhan,Galatasaray SK,Türkiye,184,84,30,Right foot,D,RB,"['Centre Back', 'Right Back', 'Defensive Midfielder']",['Right Midfielder'],72,Trendyol Süper Lig,Europe,56,63,60,61,67,69,55,68,61,67,67,68,69,69,70,71,73,68,67,63,72,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Ozan Tufan,Trabzonspor,Türkiye,179,80,29,Right foot,B,AMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder', 'Second Striker']","['Right Back', 'Right Midfielder', 'Centre Forward']",72,Trendyol Süper Lig,Europe,63,70,65,67,73,71,67,55,60,65,59,60,70,66,61,66,75,63,71,57,78,40,40,40,40,40,Rarely,Medium,Inconsistent,High
Deniz Türüç,RAMS Başakşehir FK,Türkiye,177,72,31,Left foot,A,RWF,"['Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Left Back', 'Defensive Midfielder', 'Left Wing Forward', 'Second Striker']",72,Trendyol Süper Lig,Europe,63,71,72,67,68,71,61,52,73,77,52,54,59,63,68,75,76,57,60,68,72,40,40,40,40,40,Almost Never,High,Standard,Medium
Salih Uçan,Beşiktaş JK,Türkiye,182,65,30,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Second Striker']",72,Trendyol Süper Lig,Europe,62,76,72,75,77,75,64,56,68,70,58,54,58,60,56,62,69,56,53,64,71,40,40,40,40,40,Occasionally,Medium,Inconsistent,High
Serdar Aziz,Fenerbahçe SK,Türkiye,183,86,34,Right foot,C,CB,['Centre Back'],['Right Back'],72,Trendyol Süper Lig,Europe,53,55,52,54,61,61,52,74,48,53,73,68,76,72,56,61,63,78,75,53,64,40,40,40,40,40,Rarely,High,Standard,Low
Necip Uysal,Beşiktaş JK,Türkiye,180,72,33,Right foot,C,CB,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']","['Left Back', 'Right Back', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",72,Trendyol Süper Lig,Europe,52,61,57,60,64,67,51,68,51,52,72,73,73,71,57,61,63,76,69,62,69,40,40,40,40,40,Rarely,High,Unwavering,Medium
Deniz Gül,FC Porto,Türkiye,190,84,20,Right foot,C,CF,['Centre Forward'],['Second Striker'],71,Liga Portugal Betclic,Europe,67,67,65,67,58,53,65,70,60,56,46,48,53,55,74,63,72,60,75,60,71,40,40,40,40,40,Occasionally,High,Standard,Medium
Rayyan Baniya,Palermo FC,Türkiye,194,85,25,Right foot,B,CB,['Centre Back'],[],71,Serie BKT,Europe,55,60,56,55,58,61,50,72,48,50,69,70,73,73,60,54,60,68,73,52,64,40,40,40,40,40,Rarely,Medium,Standard,Low
Ahmetcan Kaplan,AFC Ajax,Türkiye,190,85,21,Left foot,C,CB,['Centre Back'],['Defensive Midfielder'],71,Eredivisie,Europe,53,61,58,61,68,63,51,68,50,63,67,69,64,68,64,60,64,67,73,56,67,40,40,40,40,40,Rarely,High,Standard,Medium
Gökdeniz Bayrakdar,Sipay Bodrum FK,Türkiye,181,70,23,Left foot,D,RWF,"['Right Wing Forward', 'Centre Forward']","['Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker']",71,Trendyol Süper Lig,Europe,62,66,71,63,60,61,67,56,53,60,49,47,53,59,78,79,60,60,54,68,63,40,40,40,40,40,Almost Never,High,Inconsistent,Low
Berkan Kutlu,Galatasaray SK,Türkiye,186,77,26,Left foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Centre Back', 'Left Back', 'Left Midfielder', 'Attacking Midfielder']",71,Trendyol Süper Lig,Europe,60,66,60,65,70,72,58,62,61,64,61,62,65,68,66,68,70,68,74,57,78,40,40,40,40,40,Rarely,High,Standard,Medium
Umut Güneş,RAMS Başakşehir FK,Türkiye,177,71,24,Left foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Wing Forward', 'Second Striker']",71,Trendyol Süper Lig,Europe,61,68,65,68,73,74,60,55,63,67,56,58,62,69,66,68,64,58,55,67,79,40,40,40,40,40,Rarely,Low,Standard,Medium
Doğan Alemdar,Stade Rennais FC,Türkiye,192,87,22,Right foot,C,GK,['Goalkeeper'],[],71,Ligue 1 McDonald's,Europe,40,50,47,44,53,52,40,51,50,46,51,45,46,61,50,52,67,69,68,54,53,66,62,63,71,73,Rarely,Medium,Standard,Medium
Abdulkadir Parmak,Atakaş Hatayspor,Türkiye,176,68,30,Right foot,C,CMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Second Striker']",71,Trendyol Süper Lig,Europe,62,69,67,63,73,69,60,57,61,65,57,62,67,60,62,69,73,58,55,63,76,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
Berke Özer,Eyüpspor,Türkiye,191,81,24,Right foot,C,GK,['Goalkeeper'],[],71,Trendyol Süper Lig,Europe,40,49,45,45,51,53,40,46,49,47,45,42,43,60,49,51,67,62,65,51,49,68,66,64,69,73,Rarely,Medium,Standard,High
Artem Dovbyk,Roma GR,Ukraine,189,86,27,Left foot,A,CF,['Centre Forward'],"['Right Wing Forward', 'Second Striker']",79,Italian League,Europe,75,69,67,60,62,59,76,74,58,50,40,41,60,52,77,70,77,72,77,58,71,40,40,40,40,40,Rarely,Medium,Unwavering,Medium
Viktor Tsyhankov,Girona R,Ukraine,177,69,27,Left foot,A,RWF,"['Centre Midfielder', 'Right Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",79,Spanish League,Europe,69,77,79,75,69,67,72,48,72,74,50,48,52,55,78,81,69,50,50,70,70,40,40,40,40,40,Occasionally,High,Unwavering,Medium
Anatolii Trubin,SL Benfica,Ukraine,199,86,23,Right foot,C,GK,['Goalkeeper'],[],78,Liga Portugal Betclic,Europe,40,53,43,44,56,58,40,45,53,43,46,45,48,58,50,43,68,60,67,50,53,75,69,72,77,74,Occasionally,High,Unwavering,Medium
Andriy Lunin,Madrid Chamartin B,Ukraine,191,83,25,Right foot,C,GK,['Goalkeeper'],[],78,Spanish League,Europe,40,53,43,48,58,60,40,43,53,46,49,46,46,58,58,53,67,67,64,53,58,74,74,69,79,72,Almost Never,Medium,Unwavering,Medium
Mykhailo Mudryk,Chelsea B,Ukraine,175,61,23,Right foot,C,LWF,"['Left Midfielder', 'Left Wing Forward']","['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",77,English League,Europe,65,74,77,64,62,64,64,50,62,62,50,54,60,56,84,84,67,59,53,73,72,40,40,40,40,40,Occasionally,High,Standard,Medium
Oleksandr Zinchenko,Arsenal FC,Ukraine,175,64,28,Left foot,D,LB,"['Left Back', 'Centre Midfielder', 'Left Midfielder']","['Defensive Midfielder', 'Right Midfielder', 'Attacking Midfielder']",77,English League,Europe,65,78,77,75,77,75,60,60,67,75,63,69,75,71,69,73,75,65,60,76,77,40,40,40,40,40,Almost Never,Medium,Unwavering,Low
Ruslan Malinovskyi,Genova RB,Ukraine,181,79,31,Left foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",77,Italian League,Europe,70,77,73,73,75,74,66,60,77,73,49,50,62,58,61,68,82,58,70,64,72,40,40,40,40,40,Rarely,High,Unwavering,Medium
Georgi Bushchan,Free Agents,Ukraine,196,90,30,Right foot,C,GK,['Goalkeeper'],[],76,Free Agent,Europe,40,53,43,45,53,54,40,48,53,42,47,44,49,61,52,47,71,68,70,54,53,69,68,68,72,74,Rarely,High,Unwavering,Medium
Heorhii Sudakov,Free Agents,Ukraine,173,63,22,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Second Striker']",75,Free Agent,Europe,64,77,75,78,78,72,65,56,67,69,51,49,54,61,68,78,68,59,54,65,67,40,40,40,40,40,Almost Never,Medium,Standard,High
Illia Zabarnyi,Bournemouth RB,Ukraine,189,81,22,Right foot,C,CB,['Centre Back'],[],75,English League,Europe,51,60,57,62,61,65,50,72,53,60,73,73,77,72,65,60,62,70,75,58,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
Mykola Matviyenko,Free Agents,Ukraine,181,74,28,Left foot,C,CB,"['Centre Back', 'Left Back']","['Right Back', 'Left Midfielder']",75,Free Agent,Europe,57,67,62,60,67,68,54,68,54,62,70,74,73,70,71,69,68,74,69,61,72,40,40,40,40,40,Rarely,High,Standard,High
Vitalii Buialskii,Free Agents,Ukraine,170,61,31,Right foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder', 'Second Striker']","['Defensive Midfielder', 'Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Centre Forward']",75,Free Agent,Europe,66,76,75,70,73,70,70,54,70,74,59,62,63,67,60,73,71,57,52,74,77,40,40,40,40,40,Rarely,High,Unwavering,Low
Sergii Sydorchuk,Westerlo GB,Ukraine,189,80,33,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Back', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",75,Belgian League,Europe,59,71,60,68,75,73,60,63,53,59,73,67,68,75,56,60,79,58,67,50,78,40,40,40,40,40,Rarely,High,Unwavering,High
Taras Stepanenko,Eyüpspor,Ukraine,181,76,35,Left foot,E,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Centre Back'],75,Trendyol Süper Lig,Europe,57,68,54,61,72,70,56,68,53,59,77,72,81,76,57,60,71,68,69,62,76,40,40,40,40,40,Rarely,High,Unwavering,Medium
Vitaliy Mykolenko,Everton B,Ukraine,180,71,25,Left foot,B,LB,['Left Back'],"['Centre Back', 'Right Back', 'Left Midfielder']",74,English League,Europe,60,67,62,66,67,71,56,61,55,64,67,70,65,70,76,74,64,67,60,67,75,40,40,40,40,40,Rarely,Medium,Standard,Medium
Oleksandr Zubkov,Trabzonspor,Ukraine,181,70,28,Left foot,C,RWF,['Right Wing Forward'],"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']",74,Trendyol Süper Lig,Europe,65,68,72,66,67,69,67,53,57,59,48,50,53,60,79,76,70,62,64,67,73,40,40,40,40,40,Almost Never,Medium,Unwavering,High
Roman Yaremchuk,Free Agents,Ukraine,191,78,29,Right foot,C,CF,['Centre Forward'],"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",74,Free Agent,Europe,73,67,64,60,60,58,72,70,48,51,43,45,59,60,73,65,71,67,72,56,71,40,40,40,40,40,Rarely,High,Standard,Medium
Andriy Yarmolenko,Free Agents,Ukraine,190,83,35,Left foot,C,RWF,"['Right Midfielder', 'Right Wing Forward']",['Centre Forward'],74,Free Agent,Europe,69,74,75,69,69,72,69,60,66,76,45,43,48,69,72,62,78,54,68,61,64,40,40,40,40,40,Almost Never,Low,Inconsistent,Low
